
3월 15, 2017 02:18:58.86 A Parser-blocking, cross-origin script, http://static.plaync.co.kr/common/logger/pna_ncsoft_net.js, is invoked via document.write. This may be blocked by the browser if the device has poor network connectivity. See https://www.chromestatus.com/feature/5718547946799104 for more details.
3월 15, 2017 02:18:58.86 A Parser-blocking, cross-origin script, http://static.plaync.co.kr/gnb/v5/gnb_min.js?d=201203312152, is invoked via document.write. This may be blocked by the browser if the device has poor network connectivity. See https://www.chromestatus.com/feature/5718547946799104 for more details.
3월 15, 2017 02:18:58.86 A Parser-blocking, cross-origin script, http://static.plaync.co.kr/gnb/v5/gnb_min.js?d=201203312152, is invoked via document.write. This may be blocked by the browser if the device has poor network connectivity. See https://www.chromestatus.com/feature/5718547946799104 for more details.
3월 15, 2017 02:18:58.86 A Parser-blocking, cross-origin script, http://static.plaync.co.kr/common/UpdateSystem4/ncllmplugin_utf-8.js?v=1489511938727, is invoked via document.write. This may be blocked by the browser if the device has poor network connectivity. See https://www.chromestatus.com/feature/5718547946799104 for more details.
3월 15, 2017 02:18:58.86 A Parser-blocking, cross-origin script, http://static.plaync.co.kr/common/UpdateSystem4/ncllmplugin_utf-8.js?v=1489511938727, is invoked via document.write. This may be blocked by the browser if the device has poor network connectivity. See https://www.chromestatus.com/feature/5718547946799104 for more details.
3월 15, 2017 02:18:58.86 A Parser-blocking, cross-origin script, http://static.plaync.co.kr/common/support/checkPlugin.js?v=1489511938727, is invoked via document.write. This may be blocked by the browser if the device has poor network connectivity. See https://www.chromestatus.com/feature/5718547946799104 for more details.
3월 15, 2017 02:18:58.86 A Parser-blocking, cross-origin script, http://static.plaync.co.kr/common/support/launcher.js?v=1489511938727, is invoked via document.write. This may be blocked by the browser if the device has poor network connectivity. See https://www.chromestatus.com/feature/5718547946799104 for more details.
3월 15, 2017 02:18:58.86 A Parser-blocking, cross-origin script, http://static.plaync.co.kr/common/js/gameStartLayer.js, is invoked via document.write. This may be blocked by the browser if the device has poor network connectivity. See https://www.chromestatus.com/feature/5718547946799104 for more details.
3월 15, 2017 02:19:16.78 A Parser-blocking, cross-origin script, http://static.plaync.co.kr/common/js/gameStartLayer.js, is invoked via document.write. This may be blocked by the browser if the device has poor network connectivity. See https://www.chromestatus.com/feature/5718547946799104 for more details.
3월 15, 2017 02:19:16.78 A Parser-blocking, cross-origin script, http://static.plaync.co.kr/common/logger/pna_ncsoft_net.js, is invoked via document.write. This may be blocked by the browser if the device has poor network connectivity. See https://www.chromestatus.com/feature/5718547946799104 for more details.
